external_id,source_zip,source_domain,call_direction,text_hash,pseudo_call_code,pseudo_label_confidence,should_use_for_training,rationale
US_TELECOM_195_AH_(881)_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,663de99ee91fb774e14dd31cbdb4d2c82a267dd6c652c6e7b763b0b36f002a91,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, SOFT_REJECTION, OBJECTION_HANDLING",0.95,True,"Greeting, offer for speed upgrade with specific pricing, customer resistance to paying more, and agent's attempt to justify the cost."
2020-09-17-20-16-55_b067264e-0d51-4713-930a-99c1d6c3704f_v2-Wp8WWFQzNr5z4e5fTMYHxBKbCP9NzJyZXtNauL0gZ1R5z3O85Tcgg_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,0f63707a166b20d8eedca5c33a65757679d676eb1c13bfced237cdb1cf54ba27,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting followed by extensive data gathering on current insurance provider, driving history, and monthly payment amounts."
bc0cc697294b4ff0b637803023a80a4b_(2)_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,90fa34a2a4d21a58d64bfb249318cd4edee96421a2461a12e0e9a32c150ef7ef,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.85,True,"Greeting, offer to replace a glass unit, and gathering customer contact and location information for an estimate."
recording-public_993_transcript,customer_service_general_inbound.zip,customer_service,inbound,2f3fc13b2178e638feb953a800d6c933c3865bc7fd8058aa1fa84d61d87ad0af,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, MISUNDERSTANDING",0.8,True,"Greeting, mention of coverage programs, location verification, and significant confusion/misunderstanding regarding time zones."
2ef738b8160f4aad9e03e2b3feaeb310_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,48447c1b97944c05c83ed8b4ca1e7fb2304d1d015ea9e9337af8cfb91d871207,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.8,True,"Contains IVR and agent greeting, agent analyzes the status of a vehicle deal, and the customer is agreeable."
2020-03-25-16-53-12_1e2f731c-6eb9-11ea-ac28-0e2cf1fe7ded_1cf9599a-6eb9-11ea-8f6d-4b27582f53c6_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,f80e557c0bd4d72d8079792e6e7731733d10a81cf42442a0a8ca61c13f424d41,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.9,True,"Includes greeting, agent offers to provide an insurance quote, and collects personal details for eligibility."
6787520354_transcript,insurance_outbound.zip,insurance,outbound,98999917a501a4f9cda01c19ddf5a32a26782689c2221c6a13eb9ec23c575c93,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting present, agent pitches Medicare benefits, asks about current coverage, and mentions there is no additional cost."
91cec0a49bd94c2c84bc2eb3b5788606_transcript,automotive_inbound.zip,automotive,inbound,d3469eaca0ba1e288af36cc9cb0d900f082444f0eb908c3f2c6212de0a5287ee,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, ACTIVE_LISTENING",0.9,True,"Greeting present, agent pitches specific truck models, discusses price, and engages in friendly rapport/banter."
2021-08-26-21-53-55_5bacd330-701b-400a-8e3f-07158b5ce85a_RGBC7EBDE3033D4892577EEAA68B334AFA4D57B69F6CF-OA01_-_Copy_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,11008999bdd10db2bf07c0347da129e31ceece2343438ba436bc7ad1d17c8d6c,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.9,True,"Greeting present, agent pitches Medicare benefit assistance and asks for personal and insurance details."
1398ef7103294ec4ae0138e688756119_transcript,medicare_inbound.zip,medicare,inbound,17663ec9308bed7c2f4212d6b58e6146e39682de418f81db87fd77b955b6c5fb,"OPENING, NEEDS_ANALYSIS, CLOSING_NEGOTIATION, ACTIVE_LISTENING",0.9,True,"Contains greeting, gathering zip code and availability, and negotiating a specific appointment time."
5691ca5ab5aa431a84183371ef146fe1_transcript,home_service_inbound.zip,home_service_telecom,inbound,6c94e3ffc89e9a1e3e68bc5b7d94892de90edbfd717f83b880400816af1a7817,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION, ACTIVE_LISTENING",0.9,True,"Greeting present, agent verifies order details, and provides specific cleaning advice to the customer."
2020-09-24-19-04-43_ee049d77-1d4b-48a1-ad3b-1e10b3ac6ae7_v2iO_p_fxNxE6DShDjLsNn1_9B-2KjAxHNDozHYGP-MrW2DZy5seGyDA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,6293bc9a0d6829d3be4de21e80212805318d3bf2a7ddd26b652428920fdc1c23,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, SOFT_REJECTION",0.95,True,"Greeting present, gathering insurance provider info, pitching a bundle, and customer expresses indecision."
5ba97c793f8e42c988a6ff52fc524d53_transcript,automotive_inbound.zip,automotive,inbound,d35097df7c21a1fa77f72aeb3a835dbfffe4c8786b1cbd2815d97920c5e59df4,"OPENING, PRODUCT_PITCH, CURIOUS_EXPLORATION, ACTIVE_LISTENING",0.8,True,"Greeting present, discussion regarding a vehicle trade-in, and general rapport building."
35720c96d5a84301acedbe6f98096605_transcript,automotive_inbound.zip,automotive,inbound,6004afac30c786545019ed3975f7134d834c4a8492cefb61cf38f604b3c47858,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION, ACTIVE_LISTENING",0.9,True,"Greeting present, agent identifies specific vehicle requirements (model, seats, package) for the customer."
72a80a19bbda463eb6b98f9d2b02b416_transcript,automotive_inbound.zip,automotive,inbound,1f4f760131d471f09de272874fad913f9a1cf35d869e21b4e3020da0d8f01d2f,"OPENING, PRODUCT_PITCH",0.8,True,Contains an IVR opening and an automated pitch for automotive diagnostic and maintenance services.
eef7d2f033b44dbd887791d52a2c215a_transcript,medicare_inbound.zip,medicare,inbound,e0ffc1f58cff2066232fcfae78ca29a0dcd8cb5085d0034f0a307a78b7afe0d0,"OPENING, CURIOUS_EXPLORATION",0.6,False,Includes an IVR opening; customer asks about emergency hospital availability while on hold.
4346162003_transcript,insurance_outbound.zip,insurance,outbound,e143eb0f3aee4894143b88525f05d040c92bae3cb783ab8465ed109608c3376b,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION, PASSIVE_AGREEMENT",0.95,True,"Outbound call featuring a greeting, Medicare benefit pitch, eligibility screening, and discussion of zero premiums."
74ecb6d283f149db94f5eb9cb8d96c7f_transcript,medicare_inbound.zip,medicare,inbound,8388585f461c4cd3d00a8d2067df81693064a17a4361fd607b378878c53501f3,"OPENING, NEEDS_ANALYSIS, SUCCESSFUL_SALE, PASSIVE_AGREEMENT",0.9,True,"Opening greeting, analysis of medical symptoms, and successful scheduling of a patient appointment."
6b915c0dcbed48e0bd241f5834c88e83_transcript,automotive_inbound.zip,automotive,inbound,01343323da53c04d72f8ee1dee1dcac137de001fc44f2702509381869ed2e266,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,"Greeting followed by customer inquiry, vehicle feature comparison, seating needs analysis, and price discussion."
e1c4cee68a664432ac6f7a2086455398_transcript,medicare_inbound.zip,medicare,inbound,f9b93de7736b5bbbdacfbc3bf4a4d28e27355a157c3f8795b3306ac105e2172b,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, SUCCESSFUL_SALE",0.9,True,"Contains greeting, agent asks for dates/details, confirms availability of boarding slots, and customer commits to the booking."
3e52d4fb73dd4942bb82f5fedf200a20_transcript,automotive_inbound.zip,automotive,inbound,4d0495a1d892fbb4df149c794642f44be3784c4af47623c6307b63752f9eb01b,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, CURIOUS_EXPLORATION",0.85,True,Greeting present; agent and customer discuss specific car models and colors; agent confirms stock availability.
7049005410_transcript,insurance_outbound.zip,insurance,outbound,4f11809e6e11d50a122160bf5a264df53151e9ab11bc846f66c8b112a8832a7e,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Greeting present; agent pitches Medicare benefits, discusses zero cost/no co-pays, and asks qualifying eligibility questions."
3e8a628630304b3f9f9b61ffc80df53a_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,c67ade2cdcff8b3cd426fb98946feb610f2c7dfdcea2232f16c75f8a30ab1141,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION, ACTIVE_LISTENING",0.8,True,Greeting present; agent collects customer details and emergency status; customer explains the leak situation; agent uses empathetic fillers.
b3b537cc124f47fd89c680b3d90ac8e8_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,78d71ca67142b934b732b9f86bb7f2c1043815784058c7921332319f52db30dc,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, CLOSING_NEGOTIATION",0.8,True,"Greeting present; agent pitches the service network, collects contact info, and arranges a callback from the local office."
1693cb36ee60498ea40fc963cd33410f2077228_transcript,medicare_inbound.zip,medicare,inbound,09a20e226023177bd92e5a32f90c45be5c00443a5b98c9c44a6def2479b8225f,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,Agent greets the caller and helps them identify specific dental shade and tooth type for a patient's records.
5cc8cc8857bd42b7980237dc7a39c8ba_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,ee35c898a59eed95c91a2e50a50393de7136f5cf60b0eeff638e79b688408d56,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.95,True,Agent greets caller who is inquiring about specific car trims and mentions comparing website pricing to actual costs.
332305210034260long_transcript,automotive_inbound.zip,automotive,inbound,005a74a314e7c99c09009066a9bfde931e28df575bd9dd7ec7fafff5f29872d7,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,Agent greets caller who is exploring options to lower their monthly vehicle payments due to housing budget constraints.
f910a42beb79481cadc7ed6d48f75cbc (1)_transcript,medicare_inbound.zip,medicare,inbound,51d712c77c1ec69eb45be6c9de9ca62a1f239104b6c0e7417b937da41197a1bf,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.85,True,"Agent greets caller and performs a search for a referred specialist, confirming details and promising a callback."
f4d0e15f44db41d9aa8b6883ad9eff9f_transcript,medicare_inbound.zip,medicare,inbound,712ae77c94bf8bbcb0e6e083d60c9fe5517934dede665c20e63129e524786d15,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH",0.9,True,Agent greets caller to schedule an appointment; a recorded pitch for dental implants and periodontal programs plays during the hold.
a52806dd135447ff9ad32ffdecf3d0c0_transcript,home_service_inbound.zip,home_service_telecom,inbound,b4b6b40ba55a798685961b6b15bf40e8c60c21ce22b843933a658d10cf785255,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, FEE_DISCUSSION",0.95,True,"Contains greeting, collection of customer/vehicle details, pitch about warranty/certification, and a specific price quote."
2021-08-30-21-15-17_5c08bff7-6389-4c1e-8af8-4489e9b86fa8_RGB698D5210BD9208474C9C6E78D642BC43B00CF064ZFWIY01_-_Copy_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,db578d9b04c3f057709de5daccc561ebc30e137e5a740c71e38572aec35f6385,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.9,True,"Includes greeting, explanation of Medicare benefit services, and verification of eligibility/current insurance status."
recording-public_1121_transcript,customer_service_general_inbound.zip,customer_service,inbound,c67bb78a49582853ac56286b70b3288fab21628f58120120489f8f117eb4b05a,"OPENING, NEEDS_ANALYSIS, OVERWHELMED_CONFUSION",0.85,True,"Greeting is present, agent asks about existing policies, and the customer expresses confusion and uncertainty about their current coverage."
5014bf95205f4635a06b133a4afda69c (1)_transcript,home_service_inbound.zip,home_service_telecom,inbound,9a05952421114137227d829f6ff8a981d5f7d4bbfb5a3ebf3704ca55d83348dd,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Greeting is present, customer inquires about a specific repair service, and agent asks for vehicle specifications."
2d8a5ee6b1e94507951ceb4308da8bd5_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,65593a57650a09ca075a58b5e061010300bf4516f0b832bdb699070eaebe5af4,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Greeting is present, customer asks about availability, and agent asks for the type of service required."
9b5ca42824114ce48ec21e1028a466f0_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,5a5f681be1d97efa940833bcb0239c0e1dc0461ebfb7b9acbf114703dbdc2ef8,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Contains greeting, agent asks about the online submission to schedule a visit, and discusses that the estimate is free."
7272390443_P1_transcript,insurance_outbound.zip,insurance,outbound,6f37e1291a9ec2f46b91bacfba925d03386888531457f6e41417d0c45a53b2cf,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Greeting present, agent pitches Medicare upgrades, discusses zero cost/premiums, and verifies customer eligibility and personal details."
2cb1a4688adb473aab741b6c3641093e_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,afcafe3f13bd20b20fa2ca8b3cd5daadef092add665d990ee5f89b18c087254a,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, CURIOUS_EXPLORATION",0.85,True,"Greeting present, customer explores specific car models/colors, agent analyzes needs and mentions available stock."
4cb62568c3ea4c6788680ccfe1b56de7_transcript,medicare_inbound.zip,medicare,inbound,a47d51b752decfc94b1d8e4c7c1a56cd705f869bc2a75c76a6b98d82855290d1,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.8,True,"Greeting present, agent gathers patient information and preferences for booking appointments while confirming details."
2020-09-15-17-38-56_2b51ffce-e129-4638-9572-8dd1d92c0c3f_v2moIRWidd0uxB7tNzF3isXDoA27ABwrThxjsWbBANaAN39qa6SfW2ag_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,ca04b7ad23c474bb59b919d1422ad9c556e90e1a9c47a57e5aed9226fc15883e,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.9,True,"Greeting present, agent performs a detailed intake process asking about current insurance, policy history, and accidents."
2020-07-06-17-08-38_a1322636-ca13-4563-8acb-ecdf4c827056_v2nRqtYIbdH2Z8inghTPweAiUBd4CWhFKcI2vyURn8C5QdVEW6TMOymg_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,102900206a11a29da9b9efc075f9bdf27849e22cc2203a569fa762349a790d8d,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Contains a greeting and the agent asks for current provider, duration, and personal details to generate a quote."
04041b96f92c485c8e4109f966919391_transcript,medicare_inbound.zip,medicare,inbound,ececd8693b6557504817e162070e280375bde30a75162d4361ffb6e864089686,"OPENING, FEE_DISCUSSION, NEEDS_ANALYSIS",0.9,True,"Greeting present; customer asks about expenses/estimates, and agent asks for pet details to provide a quote."
2309c57ecc0043b5a88593e1aee3b48a_transcript,automotive_inbound.zip,automotive,inbound,9c8d40cf2f5120118349c6ab16fbb7fe554615b815a963fc7ba80cfc913f4f43,"OPENING, CURIOUS_EXPLORATION, PASSIVE_AGREEMENT",0.8,True,Greeting present; customer is inquiring about the process of sending a pay stub for a vehicle purchase.
f437371fb07e460d889d4015397d93e7_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,b3b5a0628072da4c9a490b36c2e13cab378abca2edd7a7b74c7c8378f29e1f06,"OPENING, FEE_DISCUSSION, PASSIVE_AGREEMENT",0.8,True,Greeting present; the conversation focuses on clarifying if a document is a quote or an invoice.
2020-04-02-18-36-58_f03ddcb0-7510-11ea-928c-0eeb3581b051_ef1c8890-7510-11ea-ad07-d1a753aa3de5_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,1de8fadcf3eddaeaa0edf8431797103f8a80ba1eeb3e66bf8925db1946d3c900,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, SOFT_REJECTION",0.9,True,Greeting present; agent analyzes current provider and costs; customer declines the home insurance offer.
378ca378d7e64af59939e2cbf451e3f9_transcript,medicare_inbound.zip,medicare,inbound,18da6b0b12edafe6e3cf6a2920cc143d5116dc0ce696ff4cab56cc8713643b62,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.9,True,"Contains a greeting, agent asks for personal details to locate a file, and uses empathetic phrases to acknowledge the customer's situation."
c68f22226d42448bad1f8239502b8ea8_transcript,medicare_inbound.zip,medicare,inbound,cd2a51345cb9424db670149760eee03a41295dab0eea4e36af1cad5896d430d0,"OPENING, NEEDS_ANALYSIS, SUCCESSFUL_SALE",0.85,True,"Includes greeting, collection of contact information, and an explicit commitment to an appointment time."
7a9b84d583044e4db0e4e90ac60aa9bb_transcript,medicare_inbound.zip,medicare,inbound,496eda2fa84b99ac5904e0aa656baf5ba3f7debbe26ef0788231aedec5f99946,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.9,True,"Greeting is present; agent asks for DOB, names, and service type to determine needs; agent confirms details throughout."
2020-09-15-15-12-27_22d28918-0e8d-4234-aeb2-0438b48e10ad_v2WYvu0beSjnOe837RrqQVqdj8P016obVpXNd0A65fLVJdZ0hm4FWDJg_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,3ef0fc69fd676d032d58ed574ce418b10abee305e3424713bd7572c8db0addab,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION, OBJECTION_HANDLING",0.95,True,Greeting present; agent pitches rate comparison; asks for current provider/payment; discusses specific costs; handles customer's reluctance to repeat information.
430809e551df482ab0200cf807481e45_transcript,home_service_inbound.zip,home_service_telecom,inbound,fb4bdef1e2c988f253d106f20197d56b7dbbf513ef9117e0041843e075ef3624,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,Greeting present; agent collects specific project details; customer asks detailed questions about the painting process.
7cad2f7b49d84da9849d28d2f946fa50 (1)_transcript,home_service_inbound.zip,home_service_telecom,inbound,5dbc838b34d2123970e1c593124679fa847f7aad996ca5f9eb6e1ee6275f7e76,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,"Contains greeting, discussion of a service charge, agent asking about the window issue, and customer exploring different window options."
3f07db08ffc1498ba18021258758dac2_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,e1146856e9f7706901c74e3d3505ca571915bbb129556dc8c30f25bfa7407610,"OPENING, NEEDS_ANALYSIS, WARM_LEAD",0.9,True,"Includes greeting, agent gathering vehicle preferences and stock numbers, and customer showing clear interest in a specific truck."
85bb8e404eb14da89fd9c36cd081dd44_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,7f1953fe463f8d515a11ca6811f92559d5679962e77cb8ffe1448c30d4f6b04b,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.85,True,"Greeting present, agent asks detailed questions about the property address and the specific window needing repair."
4e4eb41253654a9cb2240b9f9e09d222_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,8a0602aac4d5a995e6b7cdf369a6ff6062be4651e9bc3a76532bf758e254d722,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.85,True,"Greeting present, agent verifies customer identity and warranty details to answer the customer's inquiry."
d00fdca0d4924956a0e3188336aae309_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,d45337ca96c5afa2950c6da4fe332ec05713589e45376e013263136532e77287,"OPENING, NEEDS_ANALYSIS, FOLLOW_UP_EMAIL_REQUESTED",0.9,True,"Greeting present, agent requests photos via email or text to provide an estimate for the window replacement."
f4d0398cb7de4abaacb64247ba3d9038_transcript,medicare_inbound.zip,medicare,inbound,a96eebc68521b000d4f218b4af057b13d3d241acf6f45a9ea2246a49220e3b64,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.9,True,"Contains a greeting, agent asks for identifying details to locate the file, and uses reflective listening to confirm the request."
83bd14ba553d46ada75f012a79ec149e_transcript,automotive_inbound.zip,automotive,inbound,f46da1ffe092f0283f42df24f342305dd422b4805845b126abeae5ad8380a671,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, WARM_LEAD",0.95,True,Agent presents car options and prices; asks about driving habits; customer expresses readiness to purchase with cash.
2020-03-27-19-11-13_bac7bd14-705e-11ea-8533-1651a37139f5_b9960d38-705e-11ea-b7d6-e388004b5001_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,08ab3b9c5bfd11b5846ed5418b026fc0afcd81c8785fbb16bd146887e8f141af,"OPENING, NEEDS_ANALYSIS, SOFT_REJECTION, OBJECTION_HANDLING",0.85,True,Agent gathers policy info; customer tries to end the call due to lack of info; agent attempts to keep them engaged.
3f8778cfcf7641ac866387daeaec44c5_transcript,automotive_inbound.zip,automotive,inbound,9c753f45ecd72b9a0d3944c19eefbece4d93d37caa25749460807c1643b81a76,"OPENING, FEE_DISCUSSION, DEMANDING_MANAGER, MISUNDERSTANDING",0.8,True,Greeting present; discussion of bill amount; customer insists on speaking to a specific person; dispute over service performed.
0f63e22a5c4049d885ddd6efcc56620a_transcript,medicare_inbound.zip,medicare,inbound,24d626c3d6dfedd727dcb45e12cd26a606d33068b9eebe9a1eff9f3238d58b35,"OPENING, NEEDS_ANALYSIS, SUCCESSFUL_SALE, CURIOUS_EXPLORATION",0.9,True,Greeting present; agent asks about pet details; appointment is scheduled; customer asks detailed questions about medical procedures.
bbd6f5c7b923448bad1544b5ab0bb94c_transcript,medicare_inbound.zip,medicare,inbound,d341f228ae04e2a67a09e5c2be8b3532f0b8fe296c713395a676ce6a6ce2f39e,"OPENING, NEEDS_ANALYSIS, SOFT_REJECTION, OBJECTION_HANDLING",0.85,True,"Greeting present, agent asks about account status, customer resists online account creation, and agent attempts to assist."
ea2e53d3f3ed496eabe70e9d41fecd8b_transcript,medicare_inbound.zip,medicare,inbound,7cb26654789ff7b497ac533818eaf0f346ce113ee659ac8fae8b992d1abe63f5,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting present, agent describes boarding packages, asks about dog's history, and customer asks for pricing."
4203b47f2c6b4dc7bba4d308a10939a0_transcript,home_service_inbound.zip,home_service_telecom,inbound,10044048d1b67929328cec2db29cb21a63ca0e3e2f28ff62ad02629cda084561,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, PASSIVE_AGREEMENT",0.8,True,"IVR greeting, agent collects vehicle and location details, and discusses payment options (cash vs insurance)."
3d054d26f5744223a88378d05832662d_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,d5a45786b41d707a034f5500ceff284c1bbf47f21d4d1f67ca1ccb60b5a6a596,"OPENING, PRODUCT_PITCH",0.7,False,IVR greeting and a detailed automated pitch for the car Doc program; no active conversation.
2020-03-25-18-36-30_8c6e5a60-6ec7-11ea-a2cd-0e2767e8dc7f_8b633df2-6ec7-11ea-bbbf-d9d5c245775f_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,0d3703b2f798e8e9129d0608c17c6a01d6d5f35f805450404084b0e4b86bc9e4,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, WARM_LEAD",0.95,True,"Greeting present, extensive needs analysis for insurance eligibility, and transition to a quote provider."
6a6d8aec0bb54564958248bfb90bd66f_transcript,home_service_inbound.zip,home_service_telecom,inbound,a55957b546bee39662471bb63e535db8dfb8e114f866f9ed5bd8fd08453067ec,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, WARM_LEAD",0.9,True,"Contains greeting, agent collects customer details for scheduling, customer mentions a price range, and the customer is proactively seeking service."
3523720621_P1_transcript,insurance_outbound.zip,insurance,outbound,542ea4be512dd1acd854d6540206842d38ad688dc2ae1a630d4e2c6c6e271875,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, MISUNDERSTANDING",0.85,True,"Agent opens the call, pitches an insurance upgrade, asks about eligibility/benefits, and the customer explicitly states they do not understand."
2020-09-11-17-55-36_679fd7cf-7681-4ae8-a18d-e2a3da97807b_v2eIeR3i2vivzFz50WHHJk7oFo8e5fbCzdFEptUPsLBsfvus3CF1gWnA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,73c00a08f9112a3070773280119f259afb3b25b93550f8aa24f46f4231a2c068,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION, ACTIVE_LISTENING",0.8,True,"Greeting is present, agent verifies personal and provider information for a quote, and the customer is exploring insurance rates."
332305170031133long_transcript,medicare_inbound.zip,medicare,inbound,37cbe56f8d4c6116b5b0956c1ea0d17125e6ba7ef9ca5518b3f21f705e73157e,"OPENING, NEEDS_ANALYSIS, WARM_LEAD, PASSIVE_AGREEMENT",0.85,True,"Call starts with a greeting, agent asks about the type of consultation and insurance, and the customer is calling to book an appointment."
326015c1c7714b95b7d7813564867f63_transcript,medicare_inbound.zip,medicare,inbound,2a019a0eb2df03a9a7f04a7c0bd13bf7929b09d20bc71a9ff049e4a299c4d9c3,"OPENING, FEE_DISCUSSION, SUCCESSFUL_SALE, NEEDS_ANALYSIS, FOLLOW_UP_EMAIL_REQUESTED",0.95,True,"Greeting present, cost is discussed, customer commits to booking, agent analyzes dates, and an email for records is discussed."
0016df8b3a1541f0989e6a7e9dfe92a3_transcript,automotive_inbound.zip,automotive,inbound,c255ee56ae4d1abbff3cb277b4fd882ec4d94b70009706ce42bc9fba706daeaa,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION",0.9,True,"Contains a greeting, a presentation of a loan deal/funding policy, and discussion of interest rates and loan amounts."
550db4ef457d4bf9b03bea16af9724cb_transcript,home_service_inbound.zip,home_service_telecom,inbound,04a1bb944d9372892f4148b6ceaa26efd07de4a9241f117d371fe9543cb96c09,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,"Includes greeting, gathering vehicle details for a quote, mentioning relative costs, and customer stating they are calling multiple places."
e9a8ded6f4e345ada20d1abda442c98b_transcript,medicare_inbound.zip,medicare,inbound,f79f3e1edc8b736d164e8e63968b5b43c81369a29400599d0f4ee02d60d9467b,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,"Greeting present, agent asks about the reason for the visit, provides specific pricing for services, and customer probes about pricing."
d68be7f4581d48a8b8c9bccc1d864848_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,19de8a5f530b7fc921004dd91a961dddb47d6931e711966341fa7d1b30264880,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.8,True,"Contains greeting, agent asks for zip code and service type, and acknowledges the specific electrical issue described by the customer."
2021-08-30-15-05-32_c949a7db-c885-47ce-a2d0-83d8f76d1d8f_RGB6E9D1DF11420221AD9850E140DE975F81A535C709QPAY01_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,b86fc92d328ce8c5fa8ddb58cc42e39afab9ab2e447db75d5c0df7e2d8d7a5e0,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.9,True,"Includes greeting, an offer to review Medicare plan options, and verification of eligibility (Part A and B) and demographics."
